file_path,speaker_id,label,split
data/processed/audio/train/10_03-01-01-01-02-01-10_win0.wav,10,0,train
data/processed/audio/train/10_03-01-02-01-02-02-10_win0.wav,10,0,train
data/processed/audio/train/10_03-01-02-02-01-02-10_win0.wav,10,0,train
data/processed/audio/train/10_03-01-03-01-01-01-10_win0.wav,10,0,train
data/processed/audio/train/10_03-01-03-02-02-01-10_win0.wav,10,0,train
data/processed/audio/train/10_03-01-02-01-01-01-10_win0.wav,10,0,train
data/processed/audio/train/10_03-01-01-01-01-02-10_win0.wav,10,0,train
data/processed/audio/train/10_03-01-02-02-02-01-10_win0.wav,10,0,train
data/processed/audio/train/10_03-01-03-01-02-02-10_win0.wav,10,0,train
data/processed/audio/train/10_03-01-03-02-01-02-10_win0.wav,10,0,train
data/processed/audio/train/10_03-01-07-02-01-01-10_win0.wav,10,1,train
data/processed/audio/train/10_03-01-04-02-01-02-10_win0.wav,10,0,train
data/processed/audio/train/10_03-01-04-01-02-02-10_win0.wav,10,0,train
data/processed/audio/train/10_03-01-07-01-02-01-10_win0.wav,10,1,train
data/processed/audio/train/10_03-01-05-02-02-01-10_win0.wav,10,1,train
data/processed/audio/train/10_03-01-06-02-02-02-10_win0.wav,10,1,train
data/processed/audio/train/10_03-01-06-01-01-02-10_win0.wav,10,1,train
data/processed/audio/train/10_03-01-05-01-01-01-10_win0.wav,10,1,train
data/processed/audio/train/11_03-01-01-01-02-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-02-01-02-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-02-02-01-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-03-01-01-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-03-02-02-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-04-02-02-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-07-02-02-01-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-07-01-01-01-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-04-01-01-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-06-02-01-02-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-05-02-01-01-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-05-01-02-01-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-06-01-02-02-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-07-02-01-02-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-04-02-01-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-04-01-02-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-07-01-02-02-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-05-02-02-02-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-06-02-02-01-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-06-01-01-01-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-05-01-01-02-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-02-01-01-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-01-01-01-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-02-02-02-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-03-01-02-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-03-02-01-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-06-01-02-01-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-05-01-02-02-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-05-02-01-02-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-06-02-01-01-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-04-01-01-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-07-01-01-02-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-07-02-02-02-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-04-02-02-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-03-02-02-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-03-01-01-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-02-02-01-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-02-01-02-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-01-01-02-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-03-02-01-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-03-01-02-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-02-02-02-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-01-01-01-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-02-01-01-01-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-05-01-01-01-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-06-01-01-02-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-06-02-02-02-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-05-02-02-01-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-07-01-02-01-11_win0.wav,11,1,train
data/processed/audio/train/11_03-01-04-01-02-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-04-02-01-02-11_win0.wav,11,0,train
data/processed/audio/train/11_03-01-07-02-01-01-11_win0.wav,11,1,train
data/processed/audio/train/12_03-01-02-01-02-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-01-01-02-02-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-02-02-01-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-03-01-01-02-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-03-02-02-02-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-07-02-02-01-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-04-02-02-02-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-04-01-01-02-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-07-01-01-01-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-05-02-01-01-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-06-02-01-02-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-06-01-02-02-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-05-01-02-01-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-04-02-01-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-07-02-01-02-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-07-01-02-02-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-04-01-02-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-06-02-02-01-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-05-02-02-02-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-05-01-01-02-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-06-01-01-01-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-01-01-01-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-02-01-01-02-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-02-02-02-02-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-03-01-02-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-03-02-01-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-05-01-02-02-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-06-01-02-01-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-06-02-01-01-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-05-02-01-02-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-07-01-01-02-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-04-01-01-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-04-02-02-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-07-02-02-02-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-03-02-02-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-03-01-01-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-02-02-01-02-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-01-01-02-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-02-01-02-02-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-03-02-01-02-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-03-01-02-02-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-02-02-02-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-02-01-01-01-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-01-01-01-02-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-06-01-01-02-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-05-01-01-01-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-05-02-02-01-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-06-02-02-02-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-04-01-02-02-12_win0.wav,12,0,train
data/processed/audio/train/12_03-01-07-01-02-01-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-07-02-01-01-12_win0.wav,12,1,train
data/processed/audio/train/12_03-01-04-02-01-02-12_win0.wav,12,0,train
data/processed/audio/train/13_03-01-03-02-02-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-03-01-01-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-02-02-01-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-01-01-02-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-02-01-02-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-05-01-02-01-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-06-01-02-02-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-06-02-01-02-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-05-02-01-01-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-07-01-01-01-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-04-01-01-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-04-02-02-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-07-02-02-01-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-06-01-01-01-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-05-01-01-02-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-05-02-02-02-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-06-02-02-01-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-04-01-02-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-07-01-02-02-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-07-02-01-02-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-04-02-01-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-03-02-01-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-03-01-02-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-02-02-02-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-02-01-01-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-01-01-01-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-07-02-02-02-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-04-02-02-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-04-01-01-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-07-01-01-02-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-05-02-01-02-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-06-02-01-01-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-06-01-02-01-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-05-01-02-02-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-02-01-02-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-01-01-02-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-02-02-01-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-03-01-01-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-03-02-02-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-01-01-01-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-02-01-01-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-02-02-02-01-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-03-01-02-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-03-02-01-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-04-02-01-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-07-02-01-01-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-07-01-02-01-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-04-01-02-02-13_win0.wav,13,0,train
data/processed/audio/train/13_03-01-06-02-02-02-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-05-02-02-01-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-05-01-01-01-13_win0.wav,13,1,train
data/processed/audio/train/13_03-01-06-01-01-02-13_win0.wav,13,1,train
data/processed/audio/train/14_03-01-04-02-02-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-07-02-02-01-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-07-01-01-01-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-04-01-01-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-06-02-01-02-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-05-02-01-01-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-05-01-02-01-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-06-01-02-02-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-01-01-02-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-02-01-02-01-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-02-02-01-01-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-03-01-01-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-03-02-02-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-02-01-01-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-01-01-01-01-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-02-02-02-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-03-01-02-01-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-03-02-01-01-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-07-02-01-02-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-04-02-01-01-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-04-01-02-01-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-07-01-02-02-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-05-02-02-02-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-06-02-02-01-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-06-01-01-01-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-05-01-01-02-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-03-02-02-01-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-03-01-01-01-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-02-02-01-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-02-01-02-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-01-01-02-01-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-06-01-02-01-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-05-01-02-02-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-05-02-01-02-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-06-02-01-01-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-04-01-01-01-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-07-01-01-02-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-07-02-02-02-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-04-02-02-01-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-05-01-01-01-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-06-01-01-02-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-06-02-02-02-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-05-02-02-01-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-07-01-02-01-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-04-01-02-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-04-02-01-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-07-02-01-01-14_win0.wav,14,1,train
data/processed/audio/train/14_03-01-03-02-01-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-03-01-02-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-02-02-02-01-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-01-01-01-02-14_win0.wav,14,0,train
data/processed/audio/train/14_03-01-02-01-01-01-14_win0.wav,14,0,train
data/processed/audio/train/15_03-01-06-01-02-02-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-05-01-02-01-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-05-02-01-01-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-06-02-01-02-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-04-01-01-02-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-07-01-01-01-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-07-02-02-01-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-04-02-02-02-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-03-02-02-02-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-03-01-01-02-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-02-02-01-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-02-01-02-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-01-01-02-02-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-03-02-01-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-03-01-02-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-02-02-02-02-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-01-01-01-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-02-01-01-02-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-05-01-01-02-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-06-01-01-01-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-06-02-02-01-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-05-02-02-02-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-07-01-02-02-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-04-01-02-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-04-02-01-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-07-02-01-02-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-01-01-02-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-02-01-02-02-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-02-02-01-02-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-03-01-01-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-03-02-02-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-04-02-02-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-07-02-02-02-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-07-01-01-02-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-04-01-01-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-06-02-01-01-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-05-02-01-02-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-05-01-02-02-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-06-01-02-01-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-07-02-01-01-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-04-02-01-02-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-04-01-02-02-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-07-01-02-01-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-05-02-02-01-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-06-02-02-02-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-06-01-01-02-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-05-01-01-01-15_win0.wav,15,1,train
data/processed/audio/train/15_03-01-02-01-01-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-01-01-01-02-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-02-02-02-01-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-03-01-02-02-15_win0.wav,15,0,train
data/processed/audio/train/15_03-01-03-02-01-02-15_win0.wav,15,0,train
data/processed/audio/train/16_03-01-05-01-02-01-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-06-01-02-02-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-06-02-01-02-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-05-02-01-01-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-07-01-01-01-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-04-01-01-02-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-04-02-02-02-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-07-02-02-01-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-03-02-02-02-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-03-01-01-02-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-02-02-01-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-01-01-02-02-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-02-01-02-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-03-02-01-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-03-01-02-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-02-02-02-02-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-02-01-01-02-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-01-01-01-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-06-01-01-01-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-05-01-01-02-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-05-02-02-02-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-06-02-02-01-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-04-01-02-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-07-01-02-02-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-07-02-01-02-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-04-02-01-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-02-01-02-02-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-01-01-02-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-02-02-01-02-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-03-01-01-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-03-02-02-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-07-02-02-02-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-04-02-02-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-04-01-01-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-07-01-01-02-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-05-02-01-02-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-06-02-01-01-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-06-01-02-01-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-05-01-02-02-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-04-02-01-02-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-07-02-01-01-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-07-01-02-01-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-04-01-02-02-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-06-02-02-02-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-05-02-02-01-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-05-01-01-01-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-06-01-01-02-16_win0.wav,16,1,train
data/processed/audio/train/16_03-01-01-01-01-02-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-02-01-01-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-02-02-02-01-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-03-01-02-02-16_win0.wav,16,0,train
data/processed/audio/train/16_03-01-03-02-01-02-16_win0.wav,16,0,train
data/processed/audio/train/17_03-01-07-02-02-01-17_win0.wav,17,1,train
data/processed/audio/train/17_03-01-04-02-02-02-17_win0.wav,17,0,train
data/processed/audio/train/17_03-01-04-01-01-02-17_win0.wav,17,0,train
