file_path,speaker_id,emotion,label
data/raw/ravdess/Actor_02/03-01-04-01-01-01-02.wav,02,sad,0
data/raw/ravdess/Actor_02/03-01-06-02-01-01-02.wav,02,fearful,1
data/raw/ravdess/Actor_02/03-01-05-02-01-02-02.wav,02,angry,1
data/raw/ravdess/Actor_02/03-01-05-01-02-02-02.wav,02,angry,1
data/raw/ravdess/Actor_02/03-01-06-01-02-01-02.wav,02,fearful,1
data/raw/ravdess/Actor_02/03-01-07-02-01-01-02.wav,02,disgust,1
data/raw/ravdess/Actor_02/03-01-04-02-01-02-02.wav,02,sad,0
data/raw/ravdess/Actor_02/03-01-04-01-02-02-02.wav,02,sad,0
data/raw/ravdess/Actor_02/03-01-07-01-02-01-02.wav,02,disgust,1
data/raw/ravdess/Actor_02/03-01-05-02-02-01-02.wav,02,angry,1
data/raw/ravdess/Actor_02/03-01-06-02-02-02-02.wav,02,fearful,1
data/raw/ravdess/Actor_02/03-01-06-01-01-02-02.wav,02,fearful,1
data/raw/ravdess/Actor_02/03-01-05-01-01-01-02.wav,02,angry,1
data/raw/ravdess/Actor_02/03-01-02-01-01-01-02.wav,02,calm,0
data/raw/ravdess/Actor_02/03-01-01-01-01-02-02.wav,02,neutral,0
data/raw/ravdess/Actor_02/03-01-02-02-02-01-02.wav,02,calm,0
data/raw/ravdess/Actor_02/03-01-03-01-02-02-02.wav,02,happy,0
data/raw/ravdess/Actor_02/03-01-03-02-01-02-02.wav,02,happy,0
data/raw/ravdess/Actor_03/03-01-04-02-02-02-03.wav,03,sad,0
data/raw/ravdess/Actor_03/03-01-07-02-02-01-03.wav,03,disgust,1
data/raw/ravdess/Actor_03/03-01-07-01-01-01-03.wav,03,disgust,1
data/raw/ravdess/Actor_03/03-01-04-01-01-02-03.wav,03,sad,0
data/raw/ravdess/Actor_03/03-01-06-02-01-02-03.wav,03,fearful,1
data/raw/ravdess/Actor_03/03-01-05-02-01-01-03.wav,03,angry,1
data/raw/ravdess/Actor_03/03-01-05-01-02-01-03.wav,03,angry,1
data/raw/ravdess/Actor_03/03-01-06-01-02-02-03.wav,03,fearful,1
data/raw/ravdess/Actor_03/03-01-01-01-02-02-03.wav,03,neutral,0
data/raw/ravdess/Actor_03/03-01-02-01-02-01-03.wav,03,calm,0
data/raw/ravdess/Actor_03/03-01-02-02-01-01-03.wav,03,calm,0
data/raw/ravdess/Actor_03/03-01-03-01-01-02-03.wav,03,happy,0
data/raw/ravdess/Actor_03/03-01-03-02-02-02-03.wav,03,happy,0
data/raw/ravdess/Actor_03/03-01-02-01-01-02-03.wav,03,calm,0
data/raw/ravdess/Actor_03/03-01-01-01-01-01-03.wav,03,neutral,0
data/raw/ravdess/Actor_03/03-01-02-02-02-02-03.wav,03,calm,0
data/raw/ravdess/Actor_03/03-01-03-01-02-01-03.wav,03,happy,0
data/raw/ravdess/Actor_03/03-01-03-02-01-01-03.wav,03,happy,0
data/raw/ravdess/Actor_03/03-01-07-02-01-02-03.wav,03,disgust,1
data/raw/ravdess/Actor_03/03-01-04-02-01-01-03.wav,03,sad,0
data/raw/ravdess/Actor_03/03-01-04-01-02-01-03.wav,03,sad,0
data/raw/ravdess/Actor_03/03-01-07-01-02-02-03.wav,03,disgust,1
data/raw/ravdess/Actor_03/03-01-05-02-02-02-03.wav,03,angry,1
data/raw/ravdess/Actor_03/03-01-06-02-02-01-03.wav,03,fearful,1
data/raw/ravdess/Actor_03/03-01-06-01-01-01-03.wav,03,fearful,1
data/raw/ravdess/Actor_03/03-01-05-01-01-02-03.wav,03,angry,1
data/raw/ravdess/Actor_03/03-01-03-02-02-01-03.wav,03,happy,0
data/raw/ravdess/Actor_03/03-01-03-01-01-01-03.wav,03,happy,0
data/raw/ravdess/Actor_03/03-01-02-02-01-02-03.wav,03,calm,0
data/raw/ravdess/Actor_03/03-01-02-01-02-02-03.wav,03,calm,0
data/raw/ravdess/Actor_03/03-01-01-01-02-01-03.wav,03,neutral,0
data/raw/ravdess/Actor_03/03-01-06-01-02-01-03.wav,03,fearful,1
data/raw/ravdess/Actor_03/03-01-05-01-02-02-03.wav,03,angry,1
data/raw/ravdess/Actor_03/03-01-05-02-01-02-03.wav,03,angry,1
data/raw/ravdess/Actor_03/03-01-06-02-01-01-03.wav,03,fearful,1
data/raw/ravdess/Actor_03/03-01-04-01-01-01-03.wav,03,sad,0
data/raw/ravdess/Actor_03/03-01-07-01-01-02-03.wav,03,disgust,1
data/raw/ravdess/Actor_03/03-01-07-02-02-02-03.wav,03,disgust,1
data/raw/ravdess/Actor_03/03-01-04-02-02-01-03.wav,03,sad,0
data/raw/ravdess/Actor_03/03-01-05-01-01-01-03.wav,03,angry,1
data/raw/ravdess/Actor_03/03-01-06-01-01-02-03.wav,03,fearful,1
data/raw/ravdess/Actor_03/03-01-06-02-02-02-03.wav,03,fearful,1
data/raw/ravdess/Actor_03/03-01-05-02-02-01-03.wav,03,angry,1
data/raw/ravdess/Actor_03/03-01-07-01-02-01-03.wav,03,disgust,1
data/raw/ravdess/Actor_03/03-01-04-01-02-02-03.wav,03,sad,0
data/raw/ravdess/Actor_03/03-01-04-02-01-02-03.wav,03,sad,0
data/raw/ravdess/Actor_03/03-01-07-02-01-01-03.wav,03,disgust,1
data/raw/ravdess/Actor_03/03-01-03-02-01-02-03.wav,03,happy,0
data/raw/ravdess/Actor_03/03-01-03-01-02-02-03.wav,03,happy,0
data/raw/ravdess/Actor_03/03-01-02-02-02-01-03.wav,03,calm,0
data/raw/ravdess/Actor_03/03-01-01-01-01-02-03.wav,03,neutral,0
data/raw/ravdess/Actor_03/03-01-02-01-01-01-03.wav,03,calm,0
data/raw/ravdess/Actor_04/03-01-03-02-02-02-04.wav,04,happy,0
data/raw/ravdess/Actor_04/03-01-03-01-01-02-04.wav,04,happy,0
data/raw/ravdess/Actor_04/03-01-02-02-01-01-04.wav,04,calm,0
data/raw/ravdess/Actor_04/03-01-01-01-02-02-04.wav,04,neutral,0
data/raw/ravdess/Actor_04/03-01-02-01-02-01-04.wav,04,calm,0
data/raw/ravdess/Actor_04/03-01-05-01-02-01-04.wav,04,angry,1
data/raw/ravdess/Actor_04/03-01-06-01-02-02-04.wav,04,fearful,1
data/raw/ravdess/Actor_04/03-01-06-02-01-02-04.wav,04,fearful,1
data/raw/ravdess/Actor_04/03-01-05-02-01-01-04.wav,04,angry,1
data/raw/ravdess/Actor_04/03-01-07-01-01-01-04.wav,04,disgust,1
data/raw/ravdess/Actor_04/03-01-04-01-01-02-04.wav,04,sad,0
data/raw/ravdess/Actor_04/03-01-04-02-02-02-04.wav,04,sad,0
data/raw/ravdess/Actor_04/03-01-07-02-02-01-04.wav,04,disgust,1
data/raw/ravdess/Actor_04/03-01-06-01-01-01-04.wav,04,fearful,1
data/raw/ravdess/Actor_04/03-01-05-01-01-02-04.wav,04,angry,1
data/raw/ravdess/Actor_04/03-01-05-02-02-02-04.wav,04,angry,1
data/raw/ravdess/Actor_04/03-01-06-02-02-01-04.wav,04,fearful,1
data/raw/ravdess/Actor_04/03-01-04-01-02-01-04.wav,04,sad,0
data/raw/ravdess/Actor_04/03-01-07-01-02-02-04.wav,04,disgust,1
data/raw/ravdess/Actor_04/03-01-07-02-01-02-04.wav,04,disgust,1
data/raw/ravdess/Actor_04/03-01-04-02-01-01-04.wav,04,sad,0
data/raw/ravdess/Actor_04/03-01-03-02-01-01-04.wav,04,happy,0
data/raw/ravdess/Actor_04/03-01-03-01-02-01-04.wav,04,happy,0
data/raw/ravdess/Actor_04/03-01-02-02-02-02-04.wav,04,calm,0
data/raw/ravdess/Actor_04/03-01-02-01-01-02-04.wav,04,calm,0
data/raw/ravdess/Actor_04/03-01-01-01-01-01-04.wav,04,neutral,0
data/raw/ravdess/Actor_04/03-01-07-02-02-02-04.wav,04,disgust,1
data/raw/ravdess/Actor_04/03-01-04-02-02-01-04.wav,04,sad,0
data/raw/ravdess/Actor_04/03-01-04-01-01-01-04.wav,04,sad,0
data/raw/ravdess/Actor_04/03-01-07-01-01-02-04.wav,04,disgust,1
data/raw/ravdess/Actor_04/03-01-05-02-01-02-04.wav,04,angry,1
data/raw/ravdess/Actor_04/03-01-06-02-01-01-04.wav,04,fearful,1
data/raw/ravdess/Actor_04/03-01-06-01-02-01-04.wav,04,fearful,1
data/raw/ravdess/Actor_04/03-01-05-01-02-02-04.wav,04,angry,1
data/raw/ravdess/Actor_04/03-01-02-01-02-02-04.wav,04,calm,0
data/raw/ravdess/Actor_04/03-01-01-01-02-01-04.wav,04,neutral,0
data/raw/ravdess/Actor_04/03-01-02-02-01-02-04.wav,04,calm,0
data/raw/ravdess/Actor_04/03-01-03-01-01-01-04.wav,04,happy,0
data/raw/ravdess/Actor_04/03-01-03-02-02-01-04.wav,04,happy,0
data/raw/ravdess/Actor_04/03-01-01-01-01-02-04.wav,04,neutral,0
data/raw/ravdess/Actor_04/03-01-02-01-01-01-04.wav,04,calm,0
data/raw/ravdess/Actor_04/03-01-02-02-02-01-04.wav,04,calm,0
data/raw/ravdess/Actor_04/03-01-03-01-02-02-04.wav,04,happy,0
data/raw/ravdess/Actor_04/03-01-03-02-01-02-04.wav,04,happy,0
data/raw/ravdess/Actor_04/03-01-04-02-01-02-04.wav,04,sad,0
data/raw/ravdess/Actor_04/03-01-07-02-01-01-04.wav,04,disgust,1
data/raw/ravdess/Actor_04/03-01-07-01-02-01-04.wav,04,disgust,1
data/raw/ravdess/Actor_04/03-01-04-01-02-02-04.wav,04,sad,0
data/raw/ravdess/Actor_04/03-01-06-02-02-02-04.wav,04,fearful,1
data/raw/ravdess/Actor_04/03-01-05-02-02-01-04.wav,04,angry,1
data/raw/ravdess/Actor_04/03-01-05-01-01-01-04.wav,04,angry,1
data/raw/ravdess/Actor_04/03-01-06-01-01-02-04.wav,04,fearful,1
data/raw/ravdess/Actor_05/03-01-02-01-02-01-05.wav,05,calm,0
data/raw/ravdess/Actor_05/03-01-01-01-02-02-05.wav,05,neutral,0
data/raw/ravdess/Actor_05/03-01-02-02-01-01-05.wav,05,calm,0
data/raw/ravdess/Actor_05/03-01-03-01-01-02-05.wav,05,happy,0
data/raw/ravdess/Actor_05/03-01-03-02-02-02-05.wav,05,happy,0
data/raw/ravdess/Actor_05/03-01-07-02-02-01-05.wav,05,disgust,1
data/raw/ravdess/Actor_05/03-01-04-02-02-02-05.wav,05,sad,0
data/raw/ravdess/Actor_05/03-01-04-01-01-02-05.wav,05,sad,0
data/raw/ravdess/Actor_05/03-01-07-01-01-01-05.wav,05,disgust,1
data/raw/ravdess/Actor_05/03-01-05-02-01-01-05.wav,05,angry,1
data/raw/ravdess/Actor_05/03-01-06-02-01-02-05.wav,05,fearful,1
data/raw/ravdess/Actor_05/03-01-06-01-02-02-05.wav,05,fearful,1
data/raw/ravdess/Actor_05/03-01-05-01-02-01-05.wav,05,angry,1
data/raw/ravdess/Actor_05/03-01-04-02-01-01-05.wav,05,sad,0
data/raw/ravdess/Actor_05/03-01-07-02-01-02-05.wav,05,disgust,1
data/raw/ravdess/Actor_05/03-01-07-01-02-02-05.wav,05,disgust,1
data/raw/ravdess/Actor_05/03-01-04-01-02-01-05.wav,05,sad,0
data/raw/ravdess/Actor_05/03-01-06-02-02-01-05.wav,05,fearful,1
data/raw/ravdess/Actor_05/03-01-05-02-02-02-05.wav,05,angry,1
data/raw/ravdess/Actor_05/03-01-05-01-01-02-05.wav,05,angry,1
data/raw/ravdess/Actor_05/03-01-06-01-01-01-05.wav,05,fearful,1
data/raw/ravdess/Actor_05/03-01-01-01-01-01-05.wav,05,neutral,0
data/raw/ravdess/Actor_05/03-01-02-01-01-02-05.wav,05,calm,0
data/raw/ravdess/Actor_05/03-01-02-02-02-02-05.wav,05,calm,0
data/raw/ravdess/Actor_05/03-01-03-01-02-01-05.wav,05,happy,0
data/raw/ravdess/Actor_05/03-01-03-02-01-01-05.wav,05,happy,0
data/raw/ravdess/Actor_05/03-01-05-01-02-02-05.wav,05,angry,1
data/raw/ravdess/Actor_05/03-01-06-01-02-01-05.wav,05,fearful,1
data/raw/ravdess/Actor_05/03-01-06-02-01-01-05.wav,05,fearful,1
data/raw/ravdess/Actor_05/03-01-05-02-01-02-05.wav,05,angry,1
data/raw/ravdess/Actor_05/03-01-07-01-01-02-05.wav,05,disgust,1
data/raw/ravdess/Actor_05/03-01-04-01-01-01-05.wav,05,sad,0
data/raw/ravdess/Actor_05/03-01-04-02-02-01-05.wav,05,sad,0
data/raw/ravdess/Actor_05/03-01-07-02-02-02-05.wav,05,disgust,1
data/raw/ravdess/Actor_05/03-01-03-02-02-01-05.wav,05,happy,0
data/raw/ravdess/Actor_05/03-01-03-01-01-01-05.wav,05,happy,0
data/raw/ravdess/Actor_05/03-01-02-02-01-02-05.wav,05,calm,0
data/raw/ravdess/Actor_05/03-01-01-01-02-01-05.wav,05,neutral,0
data/raw/ravdess/Actor_05/03-01-02-01-02-02-05.wav,05,calm,0
data/raw/ravdess/Actor_05/03-01-03-02-01-02-05.wav,05,happy,0
data/raw/ravdess/Actor_05/03-01-03-01-02-02-05.wav,05,happy,0
data/raw/ravdess/Actor_05/03-01-02-02-02-01-05.wav,05,calm,0
data/raw/ravdess/Actor_05/03-01-02-01-01-01-05.wav,05,calm,0
data/raw/ravdess/Actor_05/03-01-01-01-01-02-05.wav,05,neutral,0
data/raw/ravdess/Actor_05/03-01-06-01-01-02-05.wav,05,fearful,1
data/raw/ravdess/Actor_05/03-01-05-01-01-01-05.wav,05,angry,1
data/raw/ravdess/Actor_05/03-01-05-02-02-01-05.wav,05,angry,1
data/raw/ravdess/Actor_05/03-01-06-02-02-02-05.wav,05,fearful,1
data/raw/ravdess/Actor_05/03-01-04-01-02-02-05.wav,05,sad,0
data/raw/ravdess/Actor_05/03-01-07-01-02-01-05.wav,05,disgust,1
data/raw/ravdess/Actor_05/03-01-07-02-01-01-05.wav,05,disgust,1
data/raw/ravdess/Actor_05/03-01-04-02-01-02-05.wav,05,sad,0
data/raw/ravdess/Actor_06/03-01-01-01-02-02-06.wav,06,neutral,0
data/raw/ravdess/Actor_06/03-01-02-01-02-01-06.wav,06,calm,0
data/raw/ravdess/Actor_06/03-01-02-02-01-01-06.wav,06,calm,0
data/raw/ravdess/Actor_06/03-01-03-01-01-02-06.wav,06,happy,0
data/raw/ravdess/Actor_06/03-01-03-02-02-02-06.wav,06,happy,0
data/raw/ravdess/Actor_06/03-01-04-02-02-02-06.wav,06,sad,0
data/raw/ravdess/Actor_06/03-01-07-02-02-01-06.wav,06,disgust,1
data/raw/ravdess/Actor_06/03-01-07-01-01-01-06.wav,06,disgust,1
data/raw/ravdess/Actor_06/03-01-04-01-01-02-06.wav,06,sad,0
data/raw/ravdess/Actor_06/03-01-06-02-01-02-06.wav,06,fearful,1
data/raw/ravdess/Actor_06/03-01-05-02-01-01-06.wav,06,angry,1
data/raw/ravdess/Actor_06/03-01-05-01-02-01-06.wav,06,angry,1
data/raw/ravdess/Actor_06/03-01-06-01-02-02-06.wav,06,fearful,1
data/raw/ravdess/Actor_06/03-01-07-02-01-02-06.wav,06,disgust,1
data/raw/ravdess/Actor_06/03-01-04-02-01-01-06.wav,06,sad,0
data/raw/ravdess/Actor_06/03-01-04-01-02-01-06.wav,06,sad,0
data/raw/ravdess/Actor_06/03-01-07-01-02-02-06.wav,06,disgust,1
data/raw/ravdess/Actor_06/03-01-05-02-02-02-06.wav,06,angry,1
data/raw/ravdess/Actor_06/03-01-06-02-02-01-06.wav,06,fearful,1
data/raw/ravdess/Actor_06/03-01-06-01-01-01-06.wav,06,fearful,1
data/raw/ravdess/Actor_06/03-01-05-01-01-02-06.wav,06,angry,1
data/raw/ravdess/Actor_06/03-01-02-01-01-02-06.wav,06,calm,0
data/raw/ravdess/Actor_06/03-01-01-01-01-01-06.wav,06,neutral,0
data/raw/ravdess/Actor_06/03-01-02-02-02-02-06.wav,06,calm,0
data/raw/ravdess/Actor_06/03-01-03-01-02-01-06.wav,06,happy,0
data/raw/ravdess/Actor_06/03-01-03-02-01-01-06.wav,06,happy,0
data/raw/ravdess/Actor_06/03-01-06-01-02-01-06.wav,06,fearful,1
data/raw/ravdess/Actor_06/03-01-05-01-02-02-06.wav,06,angry,1
data/raw/ravdess/Actor_06/03-01-05-02-01-02-06.wav,06,angry,1
data/raw/ravdess/Actor_06/03-01-06-02-01-01-06.wav,06,fearful,1
data/raw/ravdess/Actor_06/03-01-04-01-01-01-06.wav,06,sad,0
data/raw/ravdess/Actor_06/03-01-07-01-01-02-06.wav,06,disgust,1
data/raw/ravdess/Actor_06/03-01-07-02-02-02-06.wav,06,disgust,1
data/raw/ravdess/Actor_06/03-01-04-02-02-01-06.wav,06,sad,0
data/raw/ravdess/Actor_06/03-01-03-02-02-01-06.wav,06,happy,0
data/raw/ravdess/Actor_06/03-01-03-01-01-01-06.wav,06,happy,0
data/raw/ravdess/Actor_06/03-01-02-02-01-02-06.wav,06,calm,0
data/raw/ravdess/Actor_06/03-01-02-01-02-02-06.wav,06,calm,0
data/raw/ravdess/Actor_06/03-01-01-01-02-01-06.wav,06,neutral,0
data/raw/ravdess/Actor_06/03-01-03-02-01-02-06.wav,06,happy,0
data/raw/ravdess/Actor_06/03-01-03-01-02-02-06.wav,06,happy,0
data/raw/ravdess/Actor_06/03-01-02-02-02-01-06.wav,06,calm,0
data/raw/ravdess/Actor_06/03-01-01-01-01-02-06.wav,06,neutral,0
data/raw/ravdess/Actor_06/03-01-02-01-01-01-06.wav,06,calm,0
data/raw/ravdess/Actor_06/03-01-05-01-01-01-06.wav,06,angry,1
data/raw/ravdess/Actor_06/03-01-06-01-01-02-06.wav,06,fearful,1
data/raw/ravdess/Actor_06/03-01-06-02-02-02-06.wav,06,fearful,1
data/raw/ravdess/Actor_06/03-01-05-02-02-01-06.wav,06,angry,1
data/raw/ravdess/Actor_06/03-01-07-01-02-01-06.wav,06,disgust,1
data/raw/ravdess/Actor_06/03-01-04-01-02-02-06.wav,06,sad,0
data/raw/ravdess/Actor_06/03-01-04-02-01-02-06.wav,06,sad,0
data/raw/ravdess/Actor_06/03-01-07-02-01-01-06.wav,06,disgust,1
data/raw/ravdess/Actor_07/03-01-03-02-02-02-07.wav,07,happy,0
data/raw/ravdess/Actor_07/03-01-03-01-01-02-07.wav,07,happy,0
data/raw/ravdess/Actor_07/03-01-02-02-01-01-07.wav,07,calm,0
data/raw/ravdess/Actor_07/03-01-02-01-02-01-07.wav,07,calm,0
data/raw/ravdess/Actor_07/03-01-01-01-02-02-07.wav,07,neutral,0
data/raw/ravdess/Actor_07/03-01-06-01-02-02-07.wav,07,fearful,1
data/raw/ravdess/Actor_07/03-01-05-01-02-01-07.wav,07,angry,1
data/raw/ravdess/Actor_07/03-01-05-02-01-01-07.wav,07,angry,1
data/raw/ravdess/Actor_07/03-01-06-02-01-02-07.wav,07,fearful,1
data/raw/ravdess/Actor_07/03-01-04-01-01-02-07.wav,07,sad,0
data/raw/ravdess/Actor_07/03-01-07-01-01-01-07.wav,07,disgust,1
data/raw/ravdess/Actor_07/03-01-07-02-02-01-07.wav,07,disgust,1
data/raw/ravdess/Actor_07/03-01-04-02-02-02-07.wav,07,sad,0
data/raw/ravdess/Actor_07/03-01-05-01-01-02-07.wav,07,angry,1
data/raw/ravdess/Actor_07/03-01-06-01-01-01-07.wav,07,fearful,1
data/raw/ravdess/Actor_07/03-01-06-02-02-01-07.wav,07,fearful,1
data/raw/ravdess/Actor_07/03-01-05-02-02-02-07.wav,07,angry,1
data/raw/ravdess/Actor_07/03-01-07-01-02-02-07.wav,07,disgust,1
data/raw/ravdess/Actor_07/03-01-04-01-02-01-07.wav,07,sad,0
data/raw/ravdess/Actor_07/03-01-04-02-01-01-07.wav,07,sad,0
data/raw/ravdess/Actor_07/03-01-07-02-01-02-07.wav,07,disgust,1
data/raw/ravdess/Actor_07/03-01-03-02-01-01-07.wav,07,happy,0
data/raw/ravdess/Actor_07/03-01-03-01-02-01-07.wav,07,happy,0
data/raw/ravdess/Actor_07/03-01-02-02-02-02-07.wav,07,calm,0
data/raw/ravdess/Actor_07/03-01-01-01-01-01-07.wav,07,neutral,0
data/raw/ravdess/Actor_07/03-01-02-01-01-02-07.wav,07,calm,0
data/raw/ravdess/Actor_07/03-01-04-02-02-01-07.wav,07,sad,0
data/raw/ravdess/Actor_07/03-01-07-02-02-02-07.wav,07,disgust,1
data/raw/ravdess/Actor_07/03-01-07-01-01-02-07.wav,07,disgust,1
data/raw/ravdess/Actor_07/03-01-04-01-01-01-07.wav,07,sad,0
data/raw/ravdess/Actor_07/03-01-06-02-01-01-07.wav,07,fearful,1
data/raw/ravdess/Actor_07/03-01-05-02-01-02-07.wav,07,angry,1
data/raw/ravdess/Actor_07/03-01-05-01-02-02-07.wav,07,angry,1
